sender,subject,body,label,id,timestamp,sub_len,body_len,sender_dmn,quote_number,company,warranty_number,order_number,product,po_number,tracking_number,inquiry_number,supplier,rma_number,invoice_number,ticket_number,delivery_number
returns@thompsoncorp.com,RMA Request RMA-44185 - Motor Mount MM-567,"RMA Request

RMA Number: RMA-44185
Original Order: ORD-908716
Customer: Thompson Corp
Product: Motor Mount MM-567
Issue: wrong item shipped

Description:
The product received does not meet specifications. We need to return this item for replacement or refund.

Purchased Date: 2025-06-29
Serial Number: SN871905

Please provide return shipping instructions.

Contact: Adam Dalton
Email: martinclark@example.com
Phone: 387.990.5905x398

Thompson Corp Returns Department",legitimate,55,2025-07-19T02:05:14,42,468,thompsoncorp.com,,,,ORD-908716,Motor Mount MM-567,,,,,RMA-44185,,,
orders@taylorsystems.com,Purchase Order ORD-863833 - Relay Module RM-225,"Dear Sales Team,

We would like to place the following order:

Order Number: ORD-863833
Customer: Taylor Systems
Product: Relay Module RM-225
Quantity: 50 units
Unit Price: $180.71
Total: $9035.47

Please confirm availability and expected delivery date.

Shipping Address:
43878 Bates Lake Apt. 294
New Jonathan, ID 02908

Contact: Philip Hines
Phone: 945-982-6374x17189

Best regards,
Taylor Systems Procurement Team",legitimate,56,2025-08-03T11:32:16,47,417,taylorsystems.com,,Taylor Systems,,ORD-863833,Relay Module RM-225,,,,,,,,
returns@daviscorp.com,RMA Request RMA-24107 - Cable Assembly CA-660,"RMA Request

RMA Number: RMA-24107
Original Order: ORD-667197
Customer: Davis Corp
Product: Cable Assembly CA-660
Issue: defective

Description:
The product received does not meet specifications. We need to return this item for replacement or refund.

Purchased Date: 2025-07-13
Serial Number: SN386645

Please provide return shipping instructions.

Contact: Samantha Morris
Email: uclark@example.net
Phone: 319-798-9340

Davis Corp Returns Department",legitimate,57,2025-07-27T12:54:54,45,451,daviscorp.com,,,,ORD-667197,Cable Assembly CA-660,,,,,RMA-24107,,,
shipping@elitesupplyco.com,Shipment Confirmation - PO PO-59882 - Tracking 1Z637113029468878,"Shipment Notification

Your order has been shipped!

PO Number: PO-59882
Product: Power Supply PS-990
Tracking Number: 1Z637113029468878
Carrier: UPS Ground
Estimated Delivery: 2025-08-05

Ship To:
Your Company Name
340 Desiree Route
Brownstad, HI 94800

Track your shipment: https://ups.com/track?1Z637113029468878

Elite Supply Co Shipping Department",legitimate,58,2025-07-10T22:27:35,64,352,elitesupplyco.com,,,,,Power Supply PS-990,PO-59882,1Z637113029468878,,,,,,
returns@johnsonindustries.com,RMA Request RMA-43888 - Power Supply PS-990,"RMA Request

RMA Number: RMA-43888
Original Order: ORD-442747
Customer: Johnson Industries
Product: Power Supply PS-990
Issue: damaged in transit

Description:
The product received does not meet specifications. We need to return this item for replacement or refund.

Purchased Date: 2025-05-13
Serial Number: SN835960

Please provide return shipping instructions.

Contact: William Hines
Email: margaret26@example.net
Phone: 719-300-0963

Johnson Industries Returns Department",legitimate,59,2025-07-30T14:43:42,43,476,johnsonindustries.com,,,,ORD-442747,Power Supply PS-990,,,,,RMA-43888,,,
purchasing@wilsontech.com,Quote Request QUO-62677 - Multiple Items,"Quote Request

Company: Wilson Tech
Quote Number: QUO-62677
Date: August 04, 2025

We are requesting a quote for the following items:

1. Hydraulic Valve V-450 - Quantity: 12
2. Control Panel CP-890 - Quantity: 66
3. Industrial Pump Model X200 - Quantity: 72


Please include:
- Unit pricing
- Volume discounts
- Lead times
- Shipping costs
- Payment terms

Required delivery date: 2025-09-19

Contact Information:
Jamie Lewis
mossalexander@example.net
001-674-297-7254

Thank you for your prompt response.

Wilson Tech Purchasing Department",legitimate,60,2025-08-03T23:26:59,40,541,wilsontech.com,QUO-62677,Wilson Tech,,,,,,,,,,,
procurement@garciaindustries.com,Purchase Order PO-80875 - Junction Box JB-330,"Purchase Order

TO: Your Company
FROM: Garcia Industries

Purchase Order Number: PO-80875
Date: August 04, 2025

Item Details:
Product: Junction Box JB-330
Quantity: 109
Unit Price: $637.74
Total: $69513.29

Delivery Requirements:
Required Date: 2025-09-07
Delivery Address:
90889 Jones Mills Suite 567
Andersonton, NE 83108

Terms: Net 30
Special Instructions: Handle with care, notify upon delivery

Authorized by: Jeanette Acosta
Title: Procurement Manager

Garcia Industries",legitimate,61,2025-07-23T02:10:27,45,478,garciaindustries.com,,Garcia Industries,,,Junction Box JB-330,PO-80875,,,,,,,
opportunity@free-money.co,Make $3938/Week From Home - No Experience!,"Make $3938/week working from home!

No experience needed!
Work only 2 hours per day!
Guaranteed income!

Join thousands of successful people making money online.

What you'll do:
- Data entry (super easy!)
- Email processing  
- Online surveys

Start today: [Work Link]

Limited spots available!",spam,62,2025-07-26T23:32:42,42,295,free-money.co,,,,,,,,,,,,,
alert@crypto-profits.investment,⚠️ URGENT: Your IP address has been compromised!,"⚠️ URGENT ALERT ⚠️

Your IP address has been compromised!

IMMEDIATE ACTION REQUIRED:
1. Do not turn off your computer
2. Call this number NOW: 1-800-FAKE-NUM
3. Give us remote access to fix the problem

Failure to act within 1 hour will result in:
- Complete data loss
- Identity theft
- Legal consequences

Microsoft Certified Technician Team
(We're definitely not Microsoft)",spam,63,2025-07-11T00:06:01,48,377,crypto-profits.investment,,,,,,,,,,,,,
alert@pharmacy-online.info,⚠️ URGENT: Your IP address has been compromised!,"⚠️ URGENT ALERT ⚠️

Your IP address has been compromised!

IMMEDIATE ACTION REQUIRED:
1. Do not turn off your computer
2. Call this number NOW: 1-800-FAKE-NUM
3. Give us remote access to fix the problem

Failure to act within 1 hour will result in:
- Complete data loss
- Identity theft
- Legal consequences

Microsoft Certified Technician Team
(We're definitely not Microsoft)",spam,64,2025-07-23T21:40:16,48,377,pharmacy-online.info,,,,,,,,,,,,,
security@paypaI.com,Account will be suspended - Account Verification,"Account will be suspended

Your account has been compromised. You must verify your information immediately.

Click here to secure your account: [Fake Link]

Warning: Failure to verify within 24 hours will result in permanent account closure.

Security Team",spam,65,2025-07-13T00:54:11,48,256,paypaI.com,,,,,,,,,,,,,
alert@tempmail.com,⚠️ URGENT: Microsoft detected suspicious activity!,"⚠️ URGENT ALERT ⚠️

Microsoft detected suspicious activity!

IMMEDIATE ACTION REQUIRED:
1. Do not turn off your computer
2. Call this number NOW: 1-800-FAKE-NUM
3. Give us remote access to fix the problem

Failure to act within 1 hour will result in:
- Complete data loss
- Identity theft
- Legal consequences

Microsoft Certified Technician Team
(We're definitely not Microsoft)",spam,66,2025-07-10T22:58:25,50,379,tempmail.com,,,,,,,,,,,,,
alert@guerrillamail.com,⚠️ URGENT: Microsoft detected suspicious activity!,"⚠️ URGENT ALERT ⚠️

Microsoft detected suspicious activity!

IMMEDIATE ACTION REQUIRED:
1. Do not turn off your computer
2. Call this number NOW: 1-800-FAKE-NUM
3. Give us remote access to fix the problem

Failure to act within 1 hour will result in:
- Complete data loss
- Identity theft
- Legal consequences

Microsoft Certified Technician Team
(We're definitely not Microsoft)",spam,67,2025-07-31T21:09:05,50,379,guerrillamail.com,,,,,,,,,,,,,
parts@procomponentscorp.com,Parts Availability INQ-40048,"Parts Availability Update

Inquiry Number: INQ-40048
Date: August 04, 2025

Current availability for requested parts:

- Safety Switch SS-123: In Stock - Lead Time: 2-3 weeks
- Motor Mount MM-567: In Stock - Lead Time: 1-2 days
- Control Panel CP-890: In Stock - Lead Time: 2-3 weeks
- Cable Assembly CA-660: Discontinued - Lead Time: TBD
- Hydraulic Valve V-450: Back Order - Lead Time: 2-3 weeks


Pricing:
Please contact sales for current pricing and volume discounts.

Notes:
- Prices subject to change without notice
- Lead times may vary based on demand
- Custom configurations available upon request

For orders, please reference inquiry number INQ-40048.

ProComponents Corp Parts Department
Phone: 218.904.3684x41671
Email: parts@procomponentscorp.com",legitimate,68,2025-07-21T11:48:52,28,760,procomponentscorp.com,,,,,,,,INQ-40048,ProComponents Corp,,,,
shipping@industrialsolutionsllc.com,Shipment Confirmation - PO PO-62946 - Tracking 1Z118937641311947,"Shipment Notification

Your order has been shipped!

PO Number: PO-62946
Product: Circuit Breaker CB-780
Tracking Number: 1Z118937641311947
Carrier: UPS Ground
Estimated Delivery: 2025-08-07

Ship To:
Your Company Name
58934 Gonzales Overpass Apt. 087
Hansenchester, OR 68150

Track your shipment: https://ups.com/track?1Z118937641311947

Industrial Solutions LLC Shipping Department",legitimate,69,2025-07-27T06:37:53,64,383,industrialsolutionsllc.com,,,,,Circuit Breaker CB-780,PO-62946,1Z118937641311947,,,,,,
prince@crypto-profits.investment,"Urgent Business Proposal - $3,913,093","Dear Friend,

I am writing to you from Czech Republic. I am a prince/businessman/lawyer with access to $3,913,093 that needs to be transferred out of the country.

I need your help to transfer this money. In return, you will receive 30% ($1,173,928).

All I need is:
- Your bank account details
- Copy of your passport
- Small transfer fee of $2,000

This is 100% legal and risk-free.

Contact me immediately for this once-in-a-lifetime opportunity.

Prince Robin Smith",spam,70,2025-07-11T22:49:14,37,469,crypto-profits.investment,,,,,,,,,,,,,
pharmacy@work-from-home.org,Pain Relief - 83% OFF No Prescription!,"Get Pain Relief at 83% discount!

No prescription needed!
FDA approved (not really)
Discreet packaging
Worldwide shipping

Order now: [Pharmacy Link]

*Not evaluated by FDA
*Results may vary
*Side effects may include everything",spam,71,2025-07-13T19:21:51,38,227,work-from-home.org,,,,,,,,,,,,,
returns@andersonmanufacturing.com,RMA Request RMA-64711 - Pressure Gauge PG-340,"RMA Request

RMA Number: RMA-64711
Original Order: ORD-627004
Customer: Anderson Manufacturing
Product: Pressure Gauge PG-340
Issue: not as described

Description:
The product received does not meet specifications. We need to return this item for replacement or refund.

Purchased Date: 2025-07-03
Serial Number: SN720939

Please provide return shipping instructions.

Contact: James Lynch
Email: clarkjennifer@example.org
Phone: (573)296-9342

Anderson Manufacturing Returns Department",legitimate,72,2025-08-01T22:18:13,45,486,andersonmanufacturing.com,,,,ORD-627004,Pressure Gauge PG-340,,,,,RMA-64711,,,
billing@techpartsinc.com,Invoice INV-699100 - PO PO-51452,"Invoice

From: TechParts Inc
Invoice Number: INV-699100
PO Number: PO-51452
Date: August 04, 2025

Line Items:
- Hydraulic Valve V-450: 1 @ $571.39 = $571.39
- Industrial Pump Model X200: 4 @ $1276.33 = $5105.33
- Circuit Breaker CB-780: 9 @ $376.47 = $3388.21

Total: $9064.92

Payment Terms: Net 30
Due Date: September 03, 2025

Please remit payment to:
TechParts Inc
707 Kristina Court Suite 897
Codyland, SC 01326

Accounts Receivable
TechParts Inc",legitimate,73,2025-07-26T11:46:49,32,452,techpartsinc.com,,,,,,PO-51452,,,TechParts Inc,,INV-699100,,
billing@techpartsinc.com,Invoice INV-136804 - PO PO-97891,"Invoice

From: TechParts Inc
Invoice Number: INV-136804
PO Number: PO-97891
Date: August 04, 2025

Line Items:
- Hydraulic Valve V-450: 15 @ $1635.29 = $24529.35

Total: $24529.35

Payment Terms: Net 30
Due Date: September 03, 2025

Please remit payment to:
TechParts Inc
87204 Solis Knoll Suite 454
Kimberlymouth, VT 18549

Accounts Receivable
TechParts Inc",legitimate,74,2025-07-17T08:41:04,32,358,techpartsinc.com,,,,,,PO-97891,,,TechParts Inc,,INV-136804,,
prince@fake-rolex.shop,"Urgent Business Proposal - $43,546,717","Dear Friend,

I am writing to you from Marshall Islands. I am a prince/businessman/lawyer with access to $43,546,717 that needs to be transferred out of the country.

I need your help to transfer this money. In return, you will receive 30% ($13,064,015).

All I need is:
- Your bank account details
- Copy of your passport
- Small transfer fee of $2,000

This is 100% legal and risk-free.

Contact me immediately for this once-in-a-lifetime opportunity.

Prince Wendy Morse",spam,75,2025-07-24T11:09:18,38,473,fake-rolex.shop,,,,,,,,,,,,,
opportunity@work-from-home.org,Make $1228/Week From Home - No Experience!,"Make $1228/week working from home!

No experience needed!
Work only 2 hours per day!
Guaranteed income!

Join thousands of successful people making money online.

What you'll do:
- Data entry (super easy!)
- Email processing  
- Online surveys

Start today: [Work Link]

Limited spots available!",spam,76,2025-07-28T15:07:01,42,295,work-from-home.org,,,,,,,,,,,,,
opportunity@lottery-winner.net,Make $2375/Week From Home - No Experience!,"Make $2375/week working from home!

No experience needed!
Work only 2 hours per day!
Guaranteed income!

Join thousands of successful people making money online.

What you'll do:
- Data entry (super easy!)
- Email processing  
- Online surveys

Start today: [Work Link]

Limited spots available!",spam,77,2025-08-01T17:53:20,42,295,lottery-winner.net,,,,,,,,,,,,,
alert@crypto-profits.investment,⚠️ URGENT: Your IP address has been compromised!,"⚠️ URGENT ALERT ⚠️

Your IP address has been compromised!

IMMEDIATE ACTION REQUIRED:
1. Do not turn off your computer
2. Call this number NOW: 1-800-FAKE-NUM
3. Give us remote access to fix the problem

Failure to act within 1 hour will result in:
- Complete data loss
- Identity theft
- Legal consequences

Microsoft Certified Technician Team
(We're definitely not Microsoft)",spam,78,2025-07-17T20:10:07,48,377,crypto-profits.investment,,,,,,,,,,,,,
deals@crypto-profits.investment,🔥 77% OFF Weight Loss Pills - LIMITED TIME!,"🔥 AMAZING DEAL ALERT! 🔥

Get 77% OFF on weight loss pills!

LIMITED TIME OFFER - ONLY TODAY!!!

✅ Free shipping worldwide
✅ Money back guarantee  
✅ Thousands of satisfied customers

CLICK NOW: [Spam Link]

Don't miss out! This offer expires in 2 hours!

*This email was sent to millions of recipients*",spam,79,2025-08-03T06:57:20,43,302,crypto-profits.investment,,,,,,,,,,,,,
lottery@lottery-winner.net,"YOU WON $1,883,776!!! CLAIM NOW","CONGRATULATIONS!!!

You have won $1,883,776 in the International Email Lottery!

Your lucky email was randomly selected from millions of participants.

To claim your prize:
1. Reply with your full name and address
2. Send copy of ID
3. Pay processing fee of $500

Reference Number: 343744

Contact our claims department immediately!

Dr. Alvarado, Lottery Commissioner",spam,80,2025-07-17T21:58:28,31,368,lottery-winner.net,,,,,,,,,,,,,
prince@pharmacy-online.info,"Urgent Business Proposal - $31,782,481","Dear Friend,

I am writing to you from Cook Islands. I am a prince/businessman/lawyer with access to $31,782,481 that needs to be transferred out of the country.

I need your help to transfer this money. In return, you will receive 30% ($9,534,744).

All I need is:
- Your bank account details
- Copy of your passport
- Small transfer fee of $2,000

This is 100% legal and risk-free.

Contact me immediately for this once-in-a-lifetime opportunity.

Prince Emma Dominguez",spam,81,2025-07-11T15:10:52,38,471,pharmacy-online.info,,,,,,,,,,,,,
